company,category,term,count,sentiment,risk_weight,weighted_score
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: the Inflation Reduction Act,1,0.0,1,1
Microsoft,Governance,Entity: California Carbon Accounting,1,0.0,1,1
Microsoft,Governance,Entity: the European Union,1,0.0,1,1
Microsoft,Governance,Entity: CSRD,1,0.0,1,1
Microsoft,Governance,Entity: the Renewable Energy Directive,1,0.0,1,1
Microsoft,Governance,Entity: the Energy Efficiency Directive,1,0.0,1,1
Microsoft,Governance,Entity: the Carbon Removal Certification Framework,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: European Union,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: Federal Energy Regulatory Commission,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Fusion Industry Association,1,0.0,1,1
Microsoft,Governance,Entity: U.S. Nuclear Industry Council,1,0.0,1,1
Microsoft,Governance,Entity: USNIC,1,0.0,1,1
Microsoft,Governance,Entity: Across Europe,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the European Commission,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Korea,1,0.0,1,1
Microsoft,Governance,Entity: Japan,1,0.0,1,1
Microsoft,Governance,Entity: Taiwan,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the Asia Clean Energy Coalition,1,0.0,1,1
Microsoft,Governance,Entity: the Japan Climate Leaders Partnership,1,0.0,1,1
Microsoft,Governance,Entity: Korea,1,0.0,1,1
Microsoft,Governance,Entity: Key National Grids,1,0.0,1,1
Microsoft,Governance,Entity: Japan,1,0.0,1,1
Microsoft,Governance,Entity: 7th Basic Energy Plan,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the US Department of Energy's,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: the Energy Efficiency Directive,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: the International Energy Agency,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: IEA,1,0.0,1,1
Microsoft,Governance,Entity: GPT,1,0.0,1,1
Microsoft,Governance,Entity: Copilot Studio,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft Azure,1,0.0,1,1
Microsoft,Governance,Entity: World Energy Outlook,1,0.0,1,1
Microsoft,Governance,Entity: the United Nations General Assembly,1,0.0,1,1
Microsoft,Governance,Entity: New York City,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: the Convention on Biodiversity,1,0.0,1,1
Microsoft,Governance,Entity: Cali,1,0.0,1,1
Microsoft,Governance,Entity: Colombia,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Bloom 24,1,0.0,1,1
Microsoft,Governance,Entity: Baku,1,0.0,1,1
Microsoft,Governance,Entity: Azerbaijan,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the Early Warnings for All Initiative,1,0.0,1,1
Microsoft,Governance,Entity: UNFCCC,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: California,1,0.0,1,1
Microsoft,Governance,Entity: Malaysia,1,0.0,1,1
Microsoft,Governance,Entity: South Korea,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: European Union,1,0.0,1,1
Microsoft,Governance,Entity: CSRD,1,0.0,1,1
Microsoft,Governance,Entity: the Carbon Certification and,1,0.0,1,1
Microsoft,Governance,Entity: the European Union Green Claims Directive's,1,0.0,1,1
Microsoft,Governance,Entity: the European Union,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the European Union,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the WateReuse Association's Coalition for Water Recycling,1,0.0,1,1
Microsoft,Governance,Entity: the United States,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the Sustainability Policy Alignment: US Trade Associations,1,0.0,1,1
Microsoft,Governance,Entity: CDR,1,0.0,1,1
Microsoft,Governance,Entity: Article 6 of the Paris Agreement,1,0.0,1,1
Microsoft,Governance,Entity: CDR,1,0.0,1,1
Microsoft,Governance,Entity: CDR,1,0.0,1,1
Microsoft,Governance,Entity: Nationally Determined Contributions,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn Learning,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: Ad Grant,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: INCO Academy,1,0.0,1,1
Microsoft,Governance,Entity: the Green Digital Certificate,1,0.0,1,1
Microsoft,Governance,Entity: Academy,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: Green Coaches,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn Premium,1,0.0,1,1
Microsoft,Governance,"Entity: Green
Coaches",1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: IP (Institute for Ecological Research,1,0.0,1,1
Microsoft,Governance,Entity: Brazil,1,0.0,1,1
Microsoft,Governance,Entity: Australia,1,0.0,1,1
Microsoft,Governance,Entity: Aboriginal Traditional Custodians,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn's,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: LinkedIn,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft Gaming,1,0.0,1,1
Microsoft,Governance,Entity: Sustainability,1,0.0,1,1
Microsoft,Governance,Entity: Gaming,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: AI,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: this Environmental Sustainability Report,1,0.0,1,1
Microsoft,Governance,Entity: Environmental Data Fact Sheet,1,0.0,1,1
Microsoft,Governance,Entity: the GHG Protocol,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Environmental Data Fact Sheet,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: This Environmental Sustainability Report,1,0.0,1,1
Microsoft,Governance,Entity: CDP,1,0.0,1,1
Microsoft,Governance,Entity: CDP,1,0.0,1,1
Microsoft,Governance,Entity: the Task Force on Climate,1,0.0,1,1
Microsoft,Governance,Entity: Financial Disclosures,1,0.0,1,1
Microsoft,Governance,Entity: TCFD,1,0.0,1,1
Microsoft,Governance,Entity: TCFD,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: CSR,1,0.0,1,1
Microsoft,Governance,Entity: CSR,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: U.S.,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,"Entity: The Environmental, Social",1,0.0,1,1
Microsoft,Governance,Entity: Public Policy Committee,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Board of Directors,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: the Private Securities Litigation Reform Act,1,0.0,1,1
Microsoft,Governance,Entity: the Securities Act,1,0.0,1,1
Microsoft,Governance,Entity: the Securities Exchange Act,1,0.0,1,1
Microsoft,Governance,Entity: the Securities and Exchange Commission,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: ESG,1,0.0,1,1
Microsoft,Governance,Entity: the Climate Crisis: Technology,1,0.0,1,1
Microsoft,Governance,Entity: the New Normal,1,0.0,1,1
Microsoft,Governance,Entity: EPA,1,0.0,1,1
Microsoft,Governance,Entity: GHG,1,0.0,1,1
Microsoft,Governance,Entity: Fennell,1,0.0,1,1
Microsoft,Governance,Entity: Cement and Steel-Nine Steps to Net Zero,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: CFE,1,0.0,1,1
Microsoft,Governance,Entity: CFE,1,0.0,1,1
Microsoft,Governance,Entity: CFE,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: CFE,1,0.0,1,1
Microsoft,Governance,Entity: Energy Attribute Certificates,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: EPA,1,0.0,1,1
Microsoft,Governance,Entity: Surface Pro 10,1,0.0,1,1
Microsoft,Governance,Entity: Surface Copilot+,1,0.0,1,1
Microsoft,Governance,Entity: Surface Laptop,1,0.0,1,1
Microsoft,Governance,Entity: Kickstand,1,0.0,1,1
Microsoft,Governance,Entity: Bucket,1,0.0,1,1
Microsoft,Governance,Entity: Kickstand,1,0.0,1,1
Microsoft,Governance,Entity: Cover,1,0.0,1,1
Microsoft,Governance,Entity: Underwriter Laboratories,1,0.0,1,1
Microsoft,Governance,"Entity: Environmental Claim Validation Procedure, UL",1,0.0,1,1
Microsoft,Governance,Entity: Surface Commercial,1,0.0,1,1
Microsoft,Governance,Entity: the Microsoft Service Guide,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Hardware Warranty,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Hardware Warranty,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: GB RAM,1,0.0,1,1
Microsoft,Governance,Entity: Energy Saver,1,0.0,1,1
Microsoft,Governance,Entity: Auto- Brightness/Adaptive Brightness,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft,1,0.0,1,1
Microsoft,Governance,Entity: Surface Copilot+,1,0.0,1,1
Microsoft,Governance,Entity: X. Actual,1,0.0,1,1
Microsoft,Governance,Entity: US,1,0.0,1,1
Microsoft,Governance,Entity: Conservation International,1,0.0,1,1
Microsoft,Governance,Entity: Sightline Climate,1,0.0,1,1
Microsoft,Governance,Entity: PR Newswire,1,0.0,1,1
Microsoft,Governance,Entity: IBM,1,0.0,1,1
Microsoft,Governance,Entity: Cloud Technology Helps Agriculture Industry,1,0.0,1,1
Microsoft,Governance,Entity: PR Newswire,1,0.0,1,1
Microsoft,Governance,Entity: Microsoft Environmental Sustainability Report,1,0.0,1,1
reliance,Environmental,emissions,31,-0.13,2,62
reliance,Environmental,carbon,24,0.31,2,48
reliance,Environmental,pollution,7,-0.0,1,7
reliance,Environmental,waste,81,-0.09,1,81
reliance,Environmental,water scarcity,1,0.0,3,3
reliance,Environmental,climate change,4,0.35,3,12
reliance,Environmental,oil spill,1,-1.0,3,3
reliance,Social,labor,13,0.81,1,13
reliance,Social,diversity,16,0.79,2,32
reliance,Social,community,13,0.81,1,13
reliance,Social,human rights,31,0.48,3,93
reliance,Social,workplace safety,1,0.97,2,2
reliance,Social,harassment,12,-0.54,3,36
reliance,Governance,fine,21,-0.05,2,42
reliance,Governance,non-compliance,3,-0.35,2,6
reliance,Governance,data breach,8,-0.92,3,24
reliance,Governance,fraud,2,0.99,3,6
reliance,Governance,cybersecurity,11,0.98,3,33
reliance,Governance,corruption,18,-0.19,4,72
reliance,Governance,bribery,20,-0.47,4,80
reliance,Governance,Entity: Reliance Industries Limited,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: Viksit Bharat,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: The Business Responsibility and Sustainability Report (BRSR,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: the Business Responsibility and Sustainability Report (BRSR,1,0.0,1,1
reliance,Governance,Entity: the Securities & Exchange Board of India,1,0.0,1,1
reliance,Governance,Entity: the National Guidelines on Responsible Business Conduct (,1,0.0,1,1
reliance,Governance,"Entity: Social, Environmental and Economic Responsibilities of Business",1,0.0,1,1
reliance,Governance,Entity: the Ministry of Corporate Affairs,1,0.0,1,1
reliance,Governance,Entity: MCA,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,"Entity: Approach

Maximising Shared Value
RIL",1,0.0,1,1
reliance,Governance,Entity: An Integrated Approach,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: ENTITY,1,0.0,1,1
reliance,Governance,Entity: CIN,1,0.0,1,1
reliance,Governance,"Entity: the Listed Entity
Reliance Industries Limited",1,0.0,1,1
reliance,Governance,Entity: 3rd Floor,1,0.0,1,1
reliance,Governance,Entity: Maker Chambers IV,1,0.0,1,1
reliance,Governance,Entity: Mumbai,1,0.0,1,1
reliance,Governance,Entity: 3rd Floor,1,0.0,1,1
reliance,Governance,Entity: Maker Chambers IV,1,0.0,1,1
reliance,Governance,Entity: Mumbai,1,0.0,1,1
reliance,Governance,Entity: BSE Limited,1,0.0,1,1
reliance,Governance,"Entity: National Stock
Exchange",1,0.0,1,1
reliance,Governance,Entity: BRSR,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited - Standalone,1,0.0,1,1
reliance,Governance,Entity: Deloitte Haskins & Sells,1,0.0,1,1
reliance,Governance,Entity: Product/Service,1,0.0,1,1
reliance,Governance,Entity: OPERATIONS,1,0.0,1,1
reliance,Governance,Entity: E&P,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: States,1,0.0,1,1
reliance,Governance,Entity: Union Territories,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Oil to Chemicals,1,0.0,1,1
reliance,Governance,Entity: National Oil Companies,1,0.0,1,1
reliance,Governance,Entity: Exploration and Production,1,0.0,1,1
reliance,Governance,Entity: E&P,1,0.0,1,1
reliance,Governance,"Entity: Power, Steel, Refinery",1,0.0,1,1
reliance,Governance,"Entity: Petrochemicals, City Gas Distribution",1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Particulars	Total,1,0.0,1,1
reliance,Governance,Entity: Board of Directors,1,0.0,1,1
reliance,Governance,Entity: Key Management Personnel,1,0.0,1,1
reliance,Governance,Entity: Permanent Workers,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,"Entity: Subsidiary/ Associate/
",1,0.0,1,1
reliance,Governance,"Entity: Joint Venture
S	Subsidiary",1,0.0,1,1
reliance,Governance,Entity: Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Holding/ Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Holding/ Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Holding/ Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Holding/ Subsidiary/ Associate/ Joint Venture,1,0.0,1,1
reliance,Governance,Entity: Business Responsibility,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: CSR,1,0.0,1,1
reliance,Governance,Entity: INR,1,0.0,1,1
reliance,Governance,Entity: INR,1,0.0,1,1
reliance,Governance,Entity: Complaints/Grievances,1,0.0,1,1
reliance,Governance,Entity: the National Guidelines on Responsible Business Conduct,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Associates / Joint Ventures - Representing,1,0.0,1,1
reliance,Governance,Entity: Board of Directors,1,0.0,1,1
reliance,Governance,Entity: Stakeholder,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: EDC Investments,1,0.0,1,1
reliance,Governance,Entity: Vinyls,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: FTA,1,0.0,1,1
reliance,Governance,Entity: ASEAN & South Korea,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: EEX,1,0.0,1,1
reliance,Governance,Entity: India,1,0.0,1,1
reliance,Governance,Entity: Development of India's,1,0.0,1,1
reliance,Governance,Entity: Digital Platform Applications,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Community Development,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: CSR,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Labor Management and Human Rights,1,0.0,1,1
reliance,Governance,Entity: Business Ethics,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,"Entity: the United
Nations Global Compact",1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: the RIL Code of Conduct,1,0.0,1,1
reliance,Governance,Entity: Data Privacy,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: Cyber Security,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,Entity: Diversity Equity and Inclusion,1,0.0,1,1
reliance,Governance,Entity: Diversity Equity and Inclusion,1,0.0,1,1
reliance,Governance,Entity: D&I,1,0.0,1,1
reliance,Governance,Entity: The Reliance Group's,1,0.0,1,1
reliance,Governance,"Entity: Diversity
Equity & Inclusion",1,0.0,1,1
reliance,Governance,Entity: DEI,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,"Entity: Diversity, Equity and Inclusion",1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,"Entity: Opportunity

Business Responsibility & Susta",1,0.0,1,1
reliance,Governance,Entity: Water and Effluent Management,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Ecosystem and Biodiversity,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: GHG,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,"Entity: Ris 




Indicate",1,0.0,1,1
reliance,Governance,Entity: Business Responsibility & Susta,1,0.0,1,1
reliance,Governance,Entity: Waste Management & Circular Economy,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: PET,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: The Global Corporate Security,1,0.0,1,1
reliance,Governance,Entity: GCS,1,0.0,1,1
reliance,Governance,Entity: GCS,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Security and Asset Management,1,0.0,1,1
reliance,Governance,"Entity: Health, Safety and Employee",1,0.0,1,1
reliance,Governance,Entity: Indicate,1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: GCS,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,"Entity: Opportunity

Business Responsibility & Susta",1,0.0,1,1
reliance,Governance,Entity: Reliance,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,"Entity: Ris

Reliance Industries Limited",1,0.0,1,1
reliance,Governance,"Entity: Health, Safety",1,0.0,1,1
reliance,Governance,Entity: HSE,1,0.0,1,1
reliance,Governance,"Entity: the Change Agents for Safety, Health",1,0.0,1,1
reliance,Governance,Entity: CASHE,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: the National Guidelines for Responsible Business Conduct,1,0.0,1,1
reliance,Governance,Entity: RIL,1,0.0,1,1
reliance,Governance,"Entity: Approach

Integrated ESG Governance
RIL's",1,0.0,1,1
reliance,Governance,Entity: ESG,1,0.0,1,1
reliance,Governance,Entity: Company,1,0.0,1,1
reliance,Governance,Entity: An Integrated Approach,1,0.0,1,1
reliance,Governance,Entity: Reliance Industries Limited	Business Responsibility & Sustainability Report,1,0.0,1,1
reliance,Governance,Entity: Conduct https://www.ril.com/sites/default/,1,0.0,1,1
reliance,Governance,Entity: Values & Behaviours https://www.ril.com/sites/default/,1,0.0,1,1
reliance,Governance,Entity: Anti-Bribery & Anti-Corruption,1,0.0,1,1
reliance,Governance,Entity: UPSI,1,0.0,1,1
reliance,Governance,Entity: https://www.ril.com/sites/default/,1,0.0,1,1
reliance,Governance,Entity: Related Party Transactions,1,0.0,1,1
reliance,Governance,Entity: Corporate Social Responsibility,1,0.0,1,1
